"season","firstName","lastName","teamName","position"
2023,"Jarrod","Berry","Brisbane Lions",1
2023,"Jarrod","Witts","Gold Coast",3
2023,"Jarryd","Lyons","Brisbane Lions",6
2023,"Jase","Burgoyne","Port Adelaide",5
2023,"Jason","Horne-Francis","Port Adelaide",6
2023,"Jason","Johannisen","Western Bulldogs",5
2023,"Jaspa","Fletcher","Brisbane Lions",1
2023,"Jaxon","Prior","Brisbane Lions",5
2023,"Jayden","Hunt","West Coast",5
2023,"Jayden","Laverde","Essendon",5
2023,"Jayden","Short","Richmond",5
2023,"Jed","Bews","Geelong",5
2023,"Jed","McEntee","Port Adelaide",2
2023,"Jeremy","Cameron","Geelong",7
2023,"Jeremy","Finlayson","Port Adelaide",7
2023,"Jeremy","Howe","Collingwood",5
2023,"Jeremy","McGovern","West Coast",4
2023,"Jesse","Hogan","GWS",7
2023,"Jesse","Motlop","Carlton",2
2023,"Jhye","Clark","Geelong",6
2023,"Jimmy","Webster","St Kilda",5
2023,"Joe","Daniher","Brisbane Lions",7
2023,"Joel","Amartey","Sydney",7
2023,"Joel","Hamling","Fremantle",4
2023,"Joel","Jeffrey","Gold Coast",2
2023,"Joel","Smith","Melbourne",7
2023,"John","Noble","Collingwood",5
2023,"Jonathon","Ceglar","Geelong",3
2023,"Jordan","Boyd","Carlton",5
2023,"Jordan","Clark","Fremantle",5
2023,"Jordan","Dawson","Adelaide",6
2023,"Jordan","Ridley","Essendon",5
2023,"Jordan","de Goey","Collingwood",6
2023,"Jordon","Butts","Adelaide",4
2023,"Josh","Battle","St Kilda",5
2023,"Josh","Bruce","Western Bulldogs",4
2023,"Josh","Carmichael","Collingwood",4
2023,"Josh","Corbett","Fremantle",7
2023,"Josh","Daicos","Collingwood",1
2023,"Josh","Dunkley","Brisbane Lions",6
2023,"Josh","Fahey","GWS",1
2023,"Josh","Goater","North Melbourne",5
2023,"Josh","Honey","Carlton",2
2023,"Josh","Kelly","GWS",6
2023,"Josh","Rachele","Adelaide",2
2023,"Josh","Rotham","West Coast",5
2023,"Josh","Schache","Melbourne",7
2023,"Josh","Sinn","Port Adelaide",2
2023,"Josh","Treacy","Fremantle",7
2023,"Josh","Ward","Hawthorn",1
2023,"Josh","Weddle","Hawthorn",5
2023,"Josh","Worrell","Adelaide",4
2023,"Judd","McVee","Melbourne",5
2023,"Judson","Clarke","Richmond",2
2023,"Justin","McInerney","Sydney",1
2023,"Jy","Farrar","Gold Coast",5
2023,"Jy","Simpkin","North Melbourne",6
2023,"Jye","Amiss","Fremantle",7
2023,"Jye","Caldwell","Essendon",6
2023,"Jye","Menzie","Essendon",2
2023,"Kade","Chandler","Melbourne",2
2023,"Kai","Lohmann","Brisbane Lions",2
2023,"Kaine","Baldwin","Essendon",5
2023,"Kallan","Dawson","North Melbourne",5
2023,"Kamdyn","McIntosh","Richmond",5
2023,"Kane","Farrell","Port Adelaide",5
2023,"Karl","Amon","Hawthorn",1
2023,"Karl","Worner","Fremantle",5
2023,"Kayne","Turner","North Melbourne",2
2023,"Keidean","Coleman","Brisbane Lions",5
2023,"Kieren","Briggs","GWS",3
2023,"Kyle","Langford","Essendon",7
2023,"Kysaiah","Pickett","Melbourne",2
2023,"Lachie","Ash","GWS",5
2023,"Lachie","Fogarty","Carlton",2
2023,"Lachie","Hunter","Melbourne",1
2023,"Lachie","Jones","Port Adelaide",4
2023,"Lachie","Neale","Brisbane Lions",6
2023,"Lachie","Plowman","Carlton",5
2023,"Lachie","Schultz","Fremantle",2
2023,"Lachie","Weller","Gold Coast",5
2023,"Lachie","Whitfield","GWS",5
2023,"Lachie","Young","North Melbourne",5
2023,"Lachlan","Bramble","Hawthorn",5
2023,"Lachlan","Cowan","Carlton",5
2023,"Lachlan","Gollant","Adelaide",7
2023,"Lachlan","Keeffe","GWS",3
2023,"Lachlan","McAndrew","Sydney",3
2023,"Lachlan","McNeil","Western Bulldogs",2
2023,"Lachlan","Murphy","Adelaide",2
2023,"Lachlan","Sholl","Adelaide",1
2023,"Laitham","Vandermeer","Western Bulldogs",1
2023,"Lance","Franklin","Sydney",7
2023,"Levi","Casboult","Gold Coast",7
2023,"Lewis","Melican","Sydney",4
2023,"Lewis","Young","Carlton",4
2023,"Liam","Baker","Richmond",2
2023,"Liam","Duggan","West Coast",5
2023,"Liam","Henry","Fremantle",1
2023,"Liam","Jones","Western Bulldogs",4
2023,"Liam","Ryan","West Coast",2
2023,"Liam","Shiels","North Melbourne",1
2023,"Liam","Stocker","St Kilda",5
2023,"Lincoln","McCarthy","Brisbane Lions",2
2023,"Lloyd","Johnston","Gold Coast",5
2023,"Lloyd","Meek","Hawthorn",3
2023,"Lochie","O'Brien","Carlton",5
2023,"Logan","McDonald","Sydney",7
2023,"Luke","Breust","Hawthorn",7
2023,"Luke","Cleary","Western Bulldogs",4
2023,"Luke","Davies-Uniacke","North Melbourne",6
2023,"Luke","Edwards","West Coast",1
2023,"Luke","Foley","West Coast",5
2023,"Luke","Jackson","Fremantle",3
2023,"Luke","McDonald","North Melbourne",5
2023,"Luke","Nankervis","Adelaide",1
2023,"Luke","Parker","Sydney",6
2023,"Luke","Pedlar","Adelaide",2
2023,"Luke","Ryan","Fremantle",5
2023,"Luke","Shuey","West Coast",6
2023,"Mabior","Chol","Gold Coast",7
2023,"Mac","Andrew","Gold Coast",4
2023,"Malcolm","Rosas","Gold Coast",2
2023,"Marc","Pittonet","Carlton",3
2023,"Marc","Sheather","Sydney",2
2023,"Marcus","Bontempelli","Western Bulldogs",6
2023,"Marcus","Windhager","St Kilda",1
2023,"Mark","Blicavs","Geelong",6
2023,"Mark","Keane","Adelaide",4
2023,"Mark","O'Connor","Geelong",5
2023,"Marlion","Pickett","Richmond",2
2023,"Mason","Cox","Collingwood",3
2023,"Mason","Redman","Essendon",5
2023,"Mason","Wood","St Kilda",1
2023,"Massimo","D'Ambrosio","Essendon",5
2023,"Matt","Crouch","Adelaide",6
2023,"Matt","Flynn","GWS",3
2023,"Matt","Guelfi","Essendon",2
2023,"Matt","Roberts","Sydney",1
2023,"Matt","Rowell","Gold Coast",6
2023,"Mattaes","Phillipou","St Kilda",2
2023,"Matthew","Cottrell","Carlton",2
2023,"Matthew","Coulthard","Richmond",2
2023,"Matthew","Johnson","Fremantle",1
2023,"Matthew","Kennedy","Carlton",6
2023,"Matthew","Owies","Carlton",7
2023,"Matthew","Taberner","Fremantle",1
2023,"Maurice","Rioli","Richmond",2
2023,"Max","Gawn","Melbourne",3
2023,"Max","Holmes","Geelong",6
2023,"Max","King","St Kilda",7
2023,"Max","Lynch","Hawthorn",3
2023,"Max","Michalanney","Adelaide",5
2023,"Max","Ramsden","Hawthorn",7
2023,"Michael","Frederick","Fremantle",2
2023,"Michael","Hibberd","Melbourne",4
2023,"Michael","Walters","Fremantle",2
2023,"Miles","Bergman","Port Adelaide",5
2023,"Miller","Bergman","North Melbourne",5
2023,"Mitch","Duncan","Geelong",1
2023,"Mitch","Georgiades","Port Adelaide",7
2023,"Mitch","Hannan","Western Bulldogs",2
2023,"Mitch","Hinge","Adelaide",5
2023,"Mitch","Knevitt","Geelong",1
2023,"Mitch","Lewis","Hawthorn",7
2023,"Mitch","McGovern","Carlton",5
2023,"Mitch","Owens","St Kilda",2
2023,"Nasiah","Wanganeen-Milera","St Kilda",5
2023,"Nat","Fyfe","Fremantle",6
2023,"Nathan","Broad","Richmond",4
2023,"Nathan","Kreuger","Collingwood",5
2023,"Nathan","Murphy","Collingwood",4
2023,"Nathan","O'Driscoll","Fremantle",1
2023,"Nathan","Wilson","Fremantle",5
2023,"Ned","Long","Hawthorn",2
2023,"Ned","McHenry","Adelaide",1
2023,"Ned","Moyle","Gold Coast",3
2023,"Ned","Reeves","Hawthorn",3
2023,"Neil","Erasmus","Fremantle",1
2023,"Nic","Martin","Essendon",1
2023,"Nic","Newman","Carlton",5
2023,"Nick","Blakey","Sydney",5
2023,"Nick","Bryan","Essendon",3
2023,"Nick","Daicos","Collingwood",6
2023,"Nick","Haynes","GWS",5
2023,"Nick","Hind","Essendon",5
2023,"Nick","Holman","Gold Coast",2
2023,"Nick","Larkey","North Melbourne",7
2023,"Nick","Murray","Adelaide",4
2023,"Nick","Vlastuin","Richmond",5
2023,"Nik","Cox","Essendon",1
2023,"Noah","Anderson","Gold Coast",6
2023,"Noah","Answerth","Brisbane Lions",1
2023,"Noah","Balta","Richmond",5
2023,"Noah","Cumberland","Richmond",7
2023,"Noah","Long","West Coast",2
2023,"Oisin","Mullin","Geelong",5
2023,"Oleg","Markov","Collingwood",5
2023,"Oliver","Dempsey","Geelong",2
2023,"Oliver","Florent","Sydney",5
2023,"Oliver","Henry","Geelong",7
2023,"Oliver","Hollands","Carlton",1
2023,"Ollie","Lord","Port Adelaide",7
2023,"Ollie","Wines","Port Adelaide",6
2023,"Orazio","Fantasia","Port Adelaide",2
2023,"Oscar","Allen","West Coast",7
2023,"Oscar","McInerney","Brisbane Lions",3
2023,"Oskar","Baker","Western Bulldogs",1
2023,"Paddy","Dow","Carlton",6
2023,"Paddy","McCartin","Sydney",4
2023,"Patrick","Cripps","Carlton",6
2023,"Patrick","Dangerfield","Geelong",6
2023,"Patrick","Lipinski","Collingwood",1
2023,"Patrick","Parnell","Adelaide",5
2023,"Paul","Curtis","North Melbourne",2
2023,"Peter","Ladhams","Sydney",3
2023,"Peter","Wright","Essendon",7
2023,"Phoenix","Spicer","North Melbourne",2
2023,"Quinton","Narkle","Port Adelaide",2
2023,"Reef","McInnes","Collingwood",7
2023,"Reilly","O'Brien","Adelaide",3
2023,"Reuben","Ginbey","West Coast",6
2023,"Rhett","Bazzo","West Coast",4
2023,"Rhyan","Mansell","Richmond",2
2023,"Rhylee","West","Western Bulldogs",2
2023,"Rhys","Stanley","Geelong",3
2023,"Riley","Bonner","Port Adelaide",1
2023,"Riley","Garcia","Western Bulldogs",2
2023,"Riley","Thilthorpe","Adelaide",7
2023,"Robbie","Fox","Sydney",5
2023,"Robbie","McComb","Western Bulldogs",2
2023,"Robert","Hansen","North Melbourne",2
2023,"Rory","Atkins","Gold Coast",5
2023,"Rory","Laird","Adelaide",6
2023,"Rory","Lobb","Western Bulldogs",7
2023,"Rory","Sloane","Adelaide",6
2023,"Rowan","Marshall","St Kilda",3
2023,"Ryan","Angwin","GWS",2
2023,"Ryan","Burton","Port Adelaide",5
2023,"Ryan","Byrnes","St Kilda",1
2023,"Ryan","Clarke","Sydney",2
2023,"Ryan","Gardner","Western Bulldogs",4
2023,"Ryan","Lester","Brisbane Lions",4
2023,"Ryan","Maric","West Coast",2
2023,"Sam","Banks","Richmond",5
2023,"Sam","Berry","Adelaide",2
2023,"Sam","Butler","Hawthorn",2
2023,"Sam","Collins","Gold Coast",4
2023,"Sam","Darcy","Western Bulldogs",3
2023,"Sam","Day","Gold Coast",7
2023,"Sam","De Koning","Geelong",4
2023,"Sam","Docherty","Carlton",1
2023,"Sam","Draper","Essendon",3
2023,"Sam","Durham","Essendon",1
2023,"Sam","Flanders","Gold Coast",1
2023,"Sam","Frost","Hawthorn",4
2023,"Sam","Hayes","Port Adelaide",3
2023,"Sam","Menegola","Geelong",5
2023,"Sam","Petrevski-Seton","West Coast",2
2023,"Sam","Powell-Pepper","Port Adelaide",2
2023,"Sam","Simpson","Geelong",2
2023,"Sam","Sturt","Fremantle",7
2023,"Sam","Switkowski","Fremantle",2
2023,"Sam","Taylor","GWS",4
2023,"Sam","Walsh","Carlton",6
2023,"Sam","Weideman","Essendon",7
2023,"Sam","Wicks","Sydney",2
2023,"Samson","Ryan","Richmond",3
2023,"Scott","Lycett","Port Adelaide",3
2023,"Scott","Pendlebury","Collingwood",6
2023,"Seamus","Mitchell","Hawthorn",5
2023,"Sean","Darcy","Fremantle",3
2023,"Sean","Lemmens","Gold Coast",5
2023,"Sebastian","Ross","St Kilda",6
2023,"Shai","Bolton","Richmond",6
2023,"Shane","McAdam","Adelaide",7
2023,"Shannon","Hurn","West Coast",5
2023,"Shannon","Neale","Geelong",7
2023,"Steele","Sidebottom","Collingwood",1
2023,"Stephen","Coniglio","GWS",6
2023,"Steven","May","Melbourne",4
2023,"Taj","Woewodin","Melbourne",2
2023,"Tanner","Bruhn","Geelong",6
2023,"Tarryn","Thomas","North Melbourne",6
2023,"Taylor","Adams","Collingwood",6
2023,"Taylor","Duryea","Western Bulldogs",5
2023,"Taylor","Walker","Adelaide",7
2023,"Ted","Clohesy","Geelong",2
2023,"Thomson","Dow","Richmond",1
2023,"Tim","English","Western Bulldogs",3
2023,"Tim","Kelly","West Coast",6
2023,"Tim","Membrey","St Kilda",7
2023,"Tim","O'Brien","Western Bulldogs",4
2023,"Tim","Taranto","Richmond",6
2023,"Toby","Bedford","GWS",2
2023,"Toby","Conway","Geelong",3
2023,"Toby","Greene","GWS",7
2023,"Toby","McLean","Western Bulldogs",2
2023,"Toby","McMullin","GWS",2
2023,"Toby","Nankervis","Richmond",3
2023,"Todd","Goldstein","North Melbourne",3
2023,"Todd","Marshall","Port Adelaide",7
2023,"Tom","Atkins","Geelong",6
2023,"Tom","Barrass","West Coast",4
2023,"Tom","Berry","Gold Coast",2
2023,"Tom","Brown","Richmond",5
2023,"Tom","Clurey","Port Adelaide",4
2023,"Tom","Cole","West Coast",5
2023,"Tom","De Koning","Carlton",3
2023,"Tom","Doedee","Adelaide",4
2023,"Tom","Emmett","Fremantle",2
2023,"Tom","Green","GWS",6
2023,"Tom","Hawkins","Geelong",7
2023,"Tom","Hickey","Sydney",3
2023,"Tom","Jonas","Port Adelaide",4
2023,"Tom","Liberatore","Western Bulldogs",6
2023,"Tom","Lynch","Richmond",7
2023,"Tom","McCartin","Sydney",4
2023,"Tom","McDonald","Melbourne",7
2023,"Tom","Mitchell","Collingwood",6
2023,"Tom","Papley","Sydney",2
2023,"Tom","Powell","North Melbourne",1
2023,"Tom","Sparrow","Melbourne",1
2023,"Tom","Stewart","Geelong",5
2023,"Tom","Wilson","Collingwood",1
2023,"Touk","Miller","Gold Coast",6
2023,"Travis","Boak","Port Adelaide",1
2023,"Trent","Bianco","Collingwood",1
2023,"Trent","Cotchin","Richmond",1
2023,"Trent","McKenzie","Port Adelaide",4
2023,"Trent","Rivers","Melbourne",5
2023,"Trey","Ruscoe","Collingwood",5
2023,"Tristan","Xerri","North Melbourne",3
2023,"Tylar","Young","Richmond",4
2023,"Tyler","Brockman","Hawthorn",2
2023,"Tyler","Brown","Adelaide",2
2023,"Tyler","Sonsie","Richmond",5
2023,"Tyson","Stengle","Geelong",2
2023,"Wayne","Milera","Adelaide",5
2023,"Wil","Powell","Gold Coast",5
2023,"Will","Ashcroft","Brisbane Lions",1
2023,"Will","Brodie","Fremantle",6
2023,"Will","Day","Hawthorn",1
2023,"Will","Gould","Sydney",4
2023,"Will","Hayward","Sydney",2
2023,"Will","Hoskin-Elliott","Collingwood",1
2023,"Will","Kelly","Collingwood",1
2023,"Will","Phillips","North Melbourne",6
2023,"Will","Setterfield","Essendon",1
2023,"Will","Snelling","Essendon",2
2023,"Willem","Drew","Port Adelaide",6
2023,"Willie","Rioli","Port Adelaide",2
2023,"Xavier","Duursma","Port Adelaide",1
2023,"Xavier","O'Halloran","GWS",2
2023,"Xavier","O'Neill","West Coast",2
2023,"Zac","Bailey","Brisbane Lions",2
2023,"Zac","Fisher","Carlton",5
2023,"Zach","Guthrie","Geelong",5
2023,"Zach","Merrett","Essendon",6
2023,"Zach","Tuohy","Geelong",5
2023,"Zaine","Cordy","St Kilda",4
2023,"Zak","Butters","Port Adelaide",6
2023,"Zak","Jones","St Kilda",6
2023,"Zane","Trew","West Coast",6
2024,"Aaron","Cadman","GWS",7
2024,"Aaron","Francis","Sydney",4
2024,"Aaron","Naughton","Western Bulldogs",7
2024,"Adam","Cerra","Carlton",6
2024,"Adam","Saad","Carlton",5
2024,"Adam","Tomlinson","Melbourne",4
2024,"Adam","Treloar","Western Bulldogs",6
2024,"Aidan","Corr","North Melbourne",4
2024,"Alex","Cincotta","Carlton",2
2024,"Alex","Davies","Gold Coast",6
2024,"Alex","Keath","Western Bulldogs",4
2024,"Alex","Neal-Bullen","Melbourne",1
2024,"Alex","Pearce","Fremantle",4
2024,"Alex","Sexton","Gold Coast",5
2024,"Alex","Witherden","West Coast",5
2024,"Aliir","Aliir","Port Adelaide",4
2024,"Alwyn","Davey","Essendon",2
2024,"Andrew","Brayshaw","Fremantle",6
2024,"Andrew","Gaff","West Coast",5
2024,"Andrew","McGrath","Essendon",5
2024,"Andy","Moniz-Wakefield","Melbourne",5
2024,"Angus","Hastie","St Kilda",4
2024,"Anthony","Caminiti","St Kilda",7
2024,"Anthony","Scott","Western Bulldogs",7
2024,"Archie","Perkins","Essendon",6
2024,"Arie","Schoenmaker","St Kilda",5
2024,"Ash","Johnson","Collingwood",2
2024,"Bailey","Banfield","Fremantle",2
2024,"Bailey","Dale","Western Bulldogs",5
2024,"Bailey","Humphrey","Gold Coast",2
2024,"Bailey","Laurie","Melbourne",1
2024,"Bailey","Scott","North Melbourne",5
2024,"Bailey","Williams","West Coast",3
2024,"Bailey","Williams","Western Bulldogs",5
2024,"Bayley","Fritsch","Melbourne",7
2024,"Beau","McCreery","Collingwood",2
2024,"Ben","Ainsworth","Gold Coast",1
2024,"Ben","Brown","Melbourne",7
2024,"Ben","Hobbs","Essendon",2
2024,"Ben","Keays","Adelaide",2
2024,"Ben","King","Gold Coast",7
2024,"Ben","Long","Gold Coast",7
2024,"Ben","McKay","Essendon",4
2024,"Ben","Miller","Richmond",4
2024,"Ben","Paton","St Kilda",2
2024,"Bigoa","Nyuon","North Melbourne",4
2024,"Billy","Dowling","Adelaide",1
2024,"Billy","Frampton","Collingwood",4
2024,"Blake","Acres","Carlton",1
2024,"Blake","Drury","North Melbourne",1
2024,"Blake","Hardwick","Hawthorn",2
2024,"Blake","Howes","Melbourne",5
2024,"Bobby","Hill","Collingwood",2
2024,"Bodhi","Uwland","Gold Coast",5
2024,"Brad","Close","Geelong",2
2024,"Brad","Crouch","St Kilda",1
2024,"Bradley","Hill","St Kilda",1
2024,"Brady","Hough","West Coast",5
2024,"Braeden","Campbell","Sydney",1
2024,"Brandan","Parfitt","Geelong",6
2024,"Brandon","Ellis","Gold Coast",2
2024,"Brandon","Ryan","Brisbane Lions",7
2024,"Brandon","Starcevich","Brisbane Lions",5
2024,"Brandon","Walker","Fremantle",5
2024,"Brandon","Zerk-Thatcher","Port Adelaide",4
2024,"Brayden","Cook","Adelaide",2
2024,"Brayden","Fiorini","Gold Coast",1
2024,"Brayden","Maynard","Collingwood",5
2024,"Brennan","Cox","Fremantle",4
2024,"Brent","Daniels","GWS",2
2024,"Brodie","Grundy","Sydney",3
2024,"Brodie","Kemp","Carlton",4
2024,"Brodie","Smith","Adelaide",5
2024,"Brody","Mihocek","Collingwood",7
2024,"Bruce","Reville","Brisbane Lions",1
2024,"Brynn","Teakle","North Melbourne",7
2024,"Buku","Khamis","Western Bulldogs",4
2024,"Caiden","Cleary","Sydney",2
2024,"Caleb","Daniel","Western Bulldogs",2
2024,"Caleb","Marchbank","Carlton",4
2024,"Caleb","Mitchell","Sydney",5
2024,"Caleb","Poulter","Western Bulldogs",1
2024,"Caleb","Serong","Fremantle",6
2024,"Caleb","Windsor","Melbourne",1
2024,"Callan","Ward","GWS",1
2024,"Callum","Ah Chee","Brisbane Lions",1
2024,"Callum","Brown","GWS",7
2024,"Callum","Coleman-Jones","North Melbourne",1
2024,"Callum","Jamieson","West Coast",4
2024,"Callum","Mills","Sydney",5
2024,"Callum","Wilkie","St Kilda",4
2024,"Calsher","Dear","Hawthorn",7
2024,"Cam","Mackenzie","Hawthorn",1
2024,"Cam","Rayner","Brisbane Lions",2
2024,"Cameron","Guthrie","Geelong",1
2024,"Cameron","Zurhaar","North Melbourne",7
2024,"Campbell","Chesser","West Coast",1
2024,"Chad","Warner","Sydney",6
2024,"Changkuoth","Jiath","Hawthorn",1
2024,"Charlie","Ballard","Gold Coast",4
2024,"Charlie","Cameron","Brisbane Lions",7
2024,"Charlie","Clarke","Western Bulldogs",5
2024,"Charlie","Comben","North Melbourne",4
2024,"Charlie","Curnow","Carlton",7
2024,"Charlie","Dean","Collingwood",4
2024,"Charlie","Dixon","Port Adelaide",7
2024,"Charlie","Lazzaro","North Melbourne",2
2024,"Charlie","Spargo","Melbourne",2
2024,"Chayce","Jones","Adelaide",1
2024,"Chris","Burgess","Adelaide",7
2024,"Christian","Petracca","Melbourne",6
2024,"Christian","Salem","Melbourne",5
2024,"Clay","Hall","West Coast",4
2024,"Clayton","Oliver","Melbourne",6
2024,"Cody","Weightman","Western Bulldogs",2
2024,"Colby","McKercher","North Melbourne",5
2024,"Connor","Budarick","Gold Coast",5
2024,"Connor","Idun","GWS",4
2024,"Connor","Macdonald","Hawthorn",1
2024,"Connor","O'Sullivan","Geelong",4
2024,"Connor","Rozee","Port Adelaide",6
2024,"Conor","McKenna","Brisbane Lions",5
2024,"Conor","Nash","Hawthorn",6
2024,"Conor","Stone","GWS",2
2024,"Cooper","Sharman","St Kilda",7
2024,"Cooper","Simpson","Fremantle",2
2024,"Corey","Durdin","Carlton",2
2024,"Corey","Wagner","Fremantle",5
2024,"Corey","Warner","Sydney",2
2024,"Curtis","Taylor","North Melbourne",1
2024,"Dan","Butler","St Kilda",2
2024,"Dan","Houston","Port Adelaide",5
2024,"Dane","Rampe","Sydney",4
2024,"Daniel","Curtin","Adelaide",5
2024,"Daniel","McStay","Collingwood",7
2024,"Daniel","Rioli","Richmond",5
2024,"Daniel","Turner","Melbourne",7
2024,"Dante","Visentini","Port Adelaide",3
2024,"Darcy","Byrne-Jones","Port Adelaide",2
2024,"Darcy","Cameron","Collingwood",3
2024,"Darcy","Fogarty","Adelaide",7
2024,"Darcy","Fort","Brisbane Lions",3
2024,"Darcy","Gardiner","Brisbane Lions",2
2024,"Darcy","Jones","GWS",2
2024,"Darcy","Macpherson","Gold Coast",2
2024,"Darcy","Moore","Collingwood",4
2024,"Darcy","Parish","Essendon",6
2024,"Darcy","Tucker","North Melbourne",5
2024,"Darcy","Wilmot","Brisbane Lions",5
2024,"Darcy","Wilson","St Kilda",1
2024,"Darragh","Joyce","Brisbane Lions",4
2024,"David","Cuningham","Carlton",2
2024,"David","Swallow","Gold Coast",1
2024,"Dayne","Zorko","Brisbane Lions",5
2024,"Deven","Robertson","Brisbane Lions",2
2024,"Dion","Prestia","Richmond",6
2024,"Dom","Sheed","West Coast",2
2024,"Dougal","Howard","St Kilda",4
2024,"Dustin","Martin","Richmond",1
2024,"Dylan","Grimes","Richmond",4
2024,"Dylan","Moore","Hawthorn",2
2024,"Dylan","Shiel","Essendon",6
2024,"Dylan","Stephens","North Melbourne",1
2024,"Dylan","Williams","Port Adelaide",5
2024,"Dyson","Heppell","Essendon",5
2024,"Ed","Langdon","Melbourne",1
2024,"Ed","Richards","Western Bulldogs",6
2024,"Eddie","Ford","North Melbourne",7
2024,"Edward","Allan","Collingwood",2
2024,"Elijah","Hollands","Carlton",1
2024,"Elijah","Tsatas","Essendon",1
2024,"Elliot","Yeo","West Coast",6
2024,"Elliott","Himmelberg","Adelaide",7
2024,"Eric","Hipwood","Brisbane Lions",7
2024,"Errol","Gulden","Sydney",6
2024,"Esava","Ratugolea","Port Adelaide",4
2024,"Ethan","Hughes","Fremantle",5
